ID,Timestamp,Var2,Var3
SERIALNUMBER5,2,0.01129943502824858,0.3000000000000007
SERIALNUMBER5,3,0.03389830508474577,0.0
SERIALNUMBER5,4,0.016949152542372878,0.10000000000000053
SERIALNUMBER5,5,0.005649717514124297,0.8000000000000007
SERIALNUMBER5,6,0.03389830508474577,0.40000000000000036
SERIALNUMBER5,7,0.028248587570621472,0.5
SERIALNUMBER5,8,0.022598870056497175,0.40000000000000036
SERIALNUMBER5,9,0.016949152542372878,0.20000000000000018
SERIALNUMBER5,10,0.05649717514124293,0.6000000000000005
SERIALNUMBER5,11,0.022598870056497175,0.40000000000000036
SERIALNUMBER5,12,0.022598870056497175,0.20000000000000018
SERIALNUMBER5,13,0.03954802259887007,0.5
SERIALNUMBER5,14,0.03954802259887007,0.3000000000000007
SERIALNUMBER5,15,0.005649717514124297,0.40000000000000036
SERIALNUMBER5,16,0.0,0.6000000000000005
SERIALNUMBER5,17,0.028248587570621472,0.9000000000000004
SERIALNUMBER5,18,0.01129943502824858,0.20000000000000018
SERIALNUMBER5,19,0.050847457627118633,0.0
SERIALNUMBER5,20,0.016949152542372878,0.20000000000000018
SERIALNUMBER6,1,0.05649717514124293,0.6000000000000005
SERIALNUMBER6,2,0.005649717514124297,0.3000000000000007
SERIALNUMBER6,3,0.03389830508474577,0.6000000000000005
SERIALNUMBER6,4,0.045197740112994336,0.9000000000000004
SERIALNUMBER6,5,0.022598870056497175,0.7000000000000002
SERIALNUMBER6,6,0.0,0.5
SERIALNUMBER6,7,0.016949152542372878,0.10000000000000053
SERIALNUMBER6,8,0.022598870056497175,0.6000000000000005
SERIALNUMBER6,9,0.005649717514124297,0.20000000000000018
SERIALNUMBER6,10,0.03389830508474577,0.5
SERIALNUMBER6,11,0.005649717514124297,0.3000000000000007
SERIALNUMBER6,12,0.045197740112994336,0.40000000000000036
SERIALNUMBER6,13,0.03954802259887007,0.0
SERIALNUMBER6,14,0.03389830508474577,0.6000000000000005
SERIALNUMBER6,15,0.016949152542372878,0.5
SERIALNUMBER6,16,0.03389830508474577,0.10000000000000053
SERIALNUMBER6,17,0.05649717514124293,0.3000000000000007
SERIALNUMBER6,18,0.005649717514124297,0.40000000000000036
SERIALNUMBER6,19,0.005649717514124297,0.8000000000000007
SERIALNUMBER6,20,0.016949152542372878,0.40000000000000036
SERIALNUMBER7,1,0.022598870056497175,0.6000000000000005
SERIALNUMBER7,2,0.016949152542372878,0.8000000000000007
SERIALNUMBER7,3,0.016949152542372878,0.6000000000000005
SERIALNUMBER7,4,0.03389830508474577,0.0
SERIALNUMBER7,5,0.022598870056497175,1.0
SERIALNUMBER7,6,0.022598870056497175,0.7000000000000002
SERIALNUMBER7,7,0.005649717514124297,1.0
SERIALNUMBER7,8,0.045197740112994336,0.40000000000000036
SERIALNUMBER7,9,0.045197740112994336,1.0
SERIALNUMBER7,10,0.0,0.40000000000000036
SERIALNUMBER7,11,0.03389830508474577,0.40000000000000036
SERIALNUMBER7,12,0.01129943502824858,0.3000000000000007
SERIALNUMBER7,13,0.01129943502824858,1.0
SERIALNUMBER7,14,0.005649717514124297,0.7000000000000002
SERIALNUMBER7,15,0.05649717514124293,0.5
SERIALNUMBER7,16,0.01129943502824858,1.0
SERIALNUMBER7,17,0.022598870056497175,1.0
SERIALNUMBER7,18,0.045197740112994336,0.8000000000000007
SERIALNUMBER7,19,0.045197740112994336,0.10000000000000053
SERIALNUMBER7,20,0.045197740112994336,0.5
SERIALNUMBER8,1,0.0,0.10000000000000053
SERIALNUMBER8,2,0.028248587570621472,0.7000000000000002
SERIALNUMBER8,3,0.0,0.40000000000000036
SERIALNUMBER8,4,0.005649717514124297,0.8000000000000007
SERIALNUMBER8,5,0.03389830508474577,0.10000000000000053
SERIALNUMBER8,6,0.022598870056497175,0.6000000000000005
SERIALNUMBER8,7,0.005649717514124297,1.0
SERIALNUMBER8,8,0.03389830508474577,0.40000000000000036
SERIALNUMBER8,9,0.01129943502824858,0.7000000000000002
SERIALNUMBER8,10,0.016949152542372878,0.20000000000000018
SERIALNUMBER8,11,0.0,0.0
SERIALNUMBER8,12,0.050847457627118633,0.7000000000000002
SERIALNUMBER8,13,0.01129943502824858,0.20000000000000018
SERIALNUMBER8,14,0.03389830508474577,0.3000000000000007
SERIALNUMBER8,15,0.03954802259887007,0.3000000000000007
SERIALNUMBER8,16,0.022598870056497175,0.7000000000000002
SERIALNUMBER8,17,0.03389830508474577,1.0
SERIALNUMBER8,18,0.050847457627118633,0.10000000000000053
SERIALNUMBER8,19,0.028248587570621472,0.10000000000000053
SERIALNUMBER8,20,0.01129943502824858,0.40000000000000036
SERIALNUMBER9,1,0.005649717514124297,0.7000000000000002
SERIALNUMBER9,2,0.01129943502824858,0.20000000000000018
SERIALNUMBER9,3,0.05649717514124293,0.9000000000000004
SERIALNUMBER9,4,0.0,0.6000000000000005
SERIALNUMBER9,5,0.03954802259887007,0.0
SERIALNUMBER9,6,0.01129943502824858,0.0
SERIALNUMBER9,7,0.028248587570621472,1.0
SERIALNUMBER9,8,0.050847457627118633,0.6000000000000005
SERIALNUMBER9,9,0.01129943502824858,0.9000000000000004
SERIALNUMBER9,10,0.050847457627118633,0.40000000000000036
SERIALNUMBER9,11,0.005649717514124297,0.8000000000000007
SERIALNUMBER9,12,0.03954802259887007,0.7000000000000002
SERIALNUMBER9,13,0.050847457627118633,0.9000000000000004
SERIALNUMBER9,14,0.05649717514124293,0.20000000000000018
SERIALNUMBER9,15,0.016949152542372878,0.6000000000000005
SERIALNUMBER9,16,0.0,0.3000000000000007
SERIALNUMBER9,17,0.05649717514124293,0.6000000000000005
SERIALNUMBER9,18,0.016949152542372878,0.10000000000000053
SERIALNUMBER9,19,0.005649717514124297,0.7000000000000002
SERIALNUMBER9,20,0.05649717514124293,0.6000000000000005
SERIALNUMBER10,1,0.03954802259887007,0.0
SERIALNUMBER10,2,0.03954802259887007,0.6000000000000005
SERIALNUMBER10,3,0.028248587570621472,0.8000000000000007
SERIALNUMBER10,4,0.050847457627118633,0.20000000000000018
SERIALNUMBER10,5,0.050847457627118633,0.7000000000000002
SERIALNUMBER10,6,0.01129943502824858,0.40000000000000036
SERIALNUMBER10,7,0.028248587570621472,0.20000000000000018
SERIALNUMBER10,8,0.01129943502824858,1.0
SERIALNUMBER10,9,0.022598870056497175,0.20000000000000018
SERIALNUMBER10,10,0.016949152542372878,0.8000000000000007
SERIALNUMBER10,11,0.050847457627118633,0.9000000000000004
SERIALNUMBER10,12,0.022598870056497175,1.0
SERIALNUMBER10,13,0.016949152542372878,0.9000000000000004
SERIALNUMBER10,14,0.022598870056497175,0.20000000000000018
SERIALNUMBER10,15,0.050847457627118633,1.0
SERIALNUMBER10,16,0.01129943502824858,0.8000000000000007
SERIALNUMBER10,17,0.05649717514124293,0.20000000000000018
SERIALNUMBER10,18,0.016949152542372878,0.8000000000000007
SERIALNUMBER10,19,0.0,0.40000000000000036
SERIALNUMBER10,20,0.050847457627118633,0.9000000000000004
SERIALNUMBER11,1,0.022598870056497175,0.3000000000000007
SERIALNUMBER11,2,0.050847457627118633,0.40000000000000036
SERIALNUMBER11,3,0.016949152542372878,0.6000000000000005
SERIALNUMBER11,4,0.01129943502824858,1.0
SERIALNUMBER11,5,0.045197740112994336,1.0
SERIALNUMBER11,6,0.03389830508474577,0.8000000000000007
SERIALNUMBER11,7,0.028248587570621472,0.7000000000000002
SERIALNUMBER11,8,0.016949152542372878,0.3000000000000007
SERIALNUMBER11,9,0.05649717514124293,0.6000000000000005
SERIALNUMBER11,10,0.045197740112994336,0.5
SERIALNUMBER11,11,0.045197740112994336,0.40000000000000036
SERIALNUMBER11,12,0.03389830508474577,0.10000000000000053
SERIALNUMBER11,13,0.022598870056497175,0.0
SERIALNUMBER11,14,0.03389830508474577,0.3000000000000007
SERIALNUMBER11,15,0.03954802259887007,1.0
SERIALNUMBER11,16,0.0,0.9000000000000004
SERIALNUMBER11,17,0.03954802259887007,0.0
SERIALNUMBER11,18,0.05649717514124293,1.0
SERIALNUMBER11,19,0.022598870056497175,0.40000000000000036
SERIALNUMBER11,20,0.01129943502824858,0.40000000000000036
SERIALNUMBER12,1,0.028248587570621472,0.9000000000000004
SERIALNUMBER12,2,0.005649717514124297,0.3000000000000007
SERIALNUMBER12,3,0.01129943502824858,0.20000000000000018
SERIALNUMBER12,4,0.01129943502824858,1.0
SERIALNUMBER12,5,0.050847457627118633,0.10000000000000053
SERIALNUMBER12,6,0.028248587570621472,0.5
SERIALNUMBER12,7,0.0,0.40000000000000036
SERIALNUMBER12,8,0.01129943502824858,0.7000000000000002
SERIALNUMBER12,9,0.045197740112994336,0.5
SERIALNUMBER12,10,0.05649717514124293,1.0
SERIALNUMBER12,11,0.03389830508474577,0.8000000000000007
SERIALNUMBER12,12,0.045197740112994336,0.3000000000000007
SERIALNUMBER12,13,0.045197740112994336,0.5
SERIALNUMBER12,14,0.016949152542372878,0.7000000000000002
SERIALNUMBER12,15,0.03954802259887007,1.0
SERIALNUMBER12,16,0.050847457627118633,0.6000000000000005
SERIALNUMBER12,17,0.0,0.40000000000000036
SERIALNUMBER12,18,0.005649717514124297,0.3000000000000007
SERIALNUMBER12,19,0.050847457627118633,0.7000000000000002
SERIALNUMBER12,20,0.005649717514124297,0.10000000000000053
SERIALNUMBER13,1,0.045197740112994336,0.8000000000000007
SERIALNUMBER13,2,0.03954802259887007,0.5
SERIALNUMBER13,3,0.03389830508474577,0.3000000000000007
SERIALNUMBER13,4,0.01129943502824858,0.7000000000000002
SERIALNUMBER13,5,0.0,0.8000000000000007
SERIALNUMBER13,6,0.01129943502824858,0.10000000000000053
SERIALNUMBER13,7,0.005649717514124297,0.9000000000000004
SERIALNUMBER13,8,0.01129943502824858,0.7000000000000002
SERIALNUMBER13,9,0.022598870056497175,0.9000000000000004
SERIALNUMBER13,10,0.03389830508474577,0.6000000000000005
SERIALNUMBER13,11,0.045197740112994336,1.0
SERIALNUMBER13,12,0.0,0.5
SERIALNUMBER13,13,0.022598870056497175,0.7000000000000002
SERIALNUMBER13,14,0.03954802259887007,1.0
SERIALNUMBER13,15,0.016949152542372878,0.5
SERIALNUMBER13,16,0.01129943502824858,1.0
SERIALNUMBER13,17,0.028248587570621472,0.7000000000000002
SERIALNUMBER13,18,0.05649717514124293,0.7000000000000002
SERIALNUMBER13,19,0.022598870056497175,0.3000000000000007
SERIALNUMBER13,20,0.050847457627118633,0.5
SERIALNUMBER14,1,0.0,0.8000000000000007
SERIALNUMBER14,2,0.028248587570621472,0.0
SERIALNUMBER14,3,0.028248587570621472,1.0
SERIALNUMBER14,4,0.05649717514124293,0.5
SERIALNUMBER14,5,0.050847457627118633,0.20000000000000018
SERIALNUMBER14,6,0.03389830508474577,0.6000000000000005
SERIALNUMBER14,7,0.016949152542372878,0.7000000000000002
SERIALNUMBER14,8,0.016949152542372878,0.40000000000000036
SERIALNUMBER14,9,0.01129943502824858,0.3000000000000007
SERIALNUMBER14,10,0.0,0.0
SERIALNUMBER14,11,0.03954802259887007,0.6000000000000005
SERIALNUMBER14,12,0.03389830508474577,0.8000000000000007
SERIALNUMBER14,13,0.028248587570621472,1.0
SERIALNUMBER14,14,0.03389830508474577,0.40000000000000036
SERIALNUMBER14,15,0.050847457627118633,1.0
SERIALNUMBER14,16,0.03954802259887007,0.8000000000000007
SERIALNUMBER14,17,0.03389830508474577,0.5
SERIALNUMBER14,18,0.01129943502824858,0.3000000000000007
SERIALNUMBER14,19,0.050847457627118633,0.7000000000000002
SERIALNUMBER14,20,0.016949152542372878,0.10000000000000053
SERIALNUMBER15,1,0.045197740112994336,1.0
SERIALNUMBER15,2,0.045197740112994336,0.7000000000000002
SERIALNUMBER15,3,0.045197740112994336,0.10000000000000053
SERIALNUMBER15,4,0.050847457627118633,0.3000000000000007
SERIALNUMBER15,5,0.050847457627118633,0.0
SERIALNUMBER15,6,0.03954802259887007,0.20000000000000018
SERIALNUMBER15,7,0.05649717514124293,0.6000000000000005
SERIALNUMBER15,8,0.045197740112994336,0.5
SERIALNUMBER15,9,0.05649717514124293,0.20000000000000018
SERIALNUMBER15,10,0.0,0.20000000000000018
SERIALNUMBER15,11,0.03954802259887007,0.0
SERIALNUMBER15,12,0.028248587570621472,0.0
SERIALNUMBER15,13,0.005649717514124297,0.20000000000000018
SERIALNUMBER15,14,0.045197740112994336,0.5
SERIALNUMBER15,15,0.016949152542372878,0.20000000000000018
SERIALNUMBER15,16,0.050847457627118633,0.8000000000000007
SERIALNUMBER15,17,0.050847457627118633,0.5
SERIALNUMBER15,18,0.016949152542372878,0.0
SERIALNUMBER15,19,0.022598870056497175,0.8000000000000007
SERIALNUMBER15,20,0.03389830508474577,0.40000000000000036
SERIALNUMBER16,1,0.01129943502824858,0.20000000000000018
SERIALNUMBER16,2,0.01129943502824858,0.7000000000000002
SERIALNUMBER16,3,0.022598870056497175,0.5
SERIALNUMBER16,4,0.03954802259887007,0.20000000000000018
SERIALNUMBER16,5,0.01129943502824858,0.3000000000000007
SERIALNUMBER16,6,0.01129943502824858,0.3000000000000007
SERIALNUMBER16,7,0.03954802259887007,0.40000000000000036
SERIALNUMBER16,8,0.0,0.7000000000000002
SERIALNUMBER16,9,0.03389830508474577,0.5
SERIALNUMBER16,10,0.016949152542372878,0.7000000000000002
SERIALNUMBER16,11,0.045197740112994336,0.40000000000000036
SERIALNUMBER16,12,0.05649717514124293,0.9000000000000004
SERIALNUMBER16,13,0.045197740112994336,0.5
SERIALNUMBER16,14,0.03954802259887007,0.8000000000000007
SERIALNUMBER16,15,0.01129943502824858,0.6000000000000005
SERIALNUMBER16,16,0.028248587570621472,0.10000000000000053
SERIALNUMBER16,17,0.050847457627118633,1.0
SERIALNUMBER16,18,0.005649717514124297,0.10000000000000053
SERIALNUMBER16,19,0.03954802259887007,0.40000000000000036
SERIALNUMBER16,20,0.0,0.40000000000000036
SERIALNUMBER17,1,0.022598870056497175,0.10000000000000053
SERIALNUMBER17,2,0.016949152542372878,0.5
SERIALNUMBER17,3,0.05649717514124293,0.0
SERIALNUMBER17,4,0.05649717514124293,0.6000000000000005
SERIALNUMBER17,5,0.016949152542372878,0.10000000000000053
SERIALNUMBER17,6,0.0,0.8000000000000007
SERIALNUMBER17,7,0.016949152542372878,0.0
SERIALNUMBER17,8,0.0,0.5
SERIALNUMBER17,9,0.045197740112994336,0.5
SERIALNUMBER17,10,0.022598870056497175,0.40000000000000036
SERIALNUMBER17,11,0.028248587570621472,0.7000000000000002
SERIALNUMBER17,12,0.0,0.7000000000000002
SERIALNUMBER17,13,0.05649717514124293,0.9000000000000004
SERIALNUMBER17,14,0.005649717514124297,0.8000000000000007
SERIALNUMBER17,15,0.01129943502824858,1.0
SERIALNUMBER17,16,0.045197740112994336,0.7000000000000002
SERIALNUMBER17,17,0.045197740112994336,0.8000000000000007
SERIALNUMBER17,18,0.045197740112994336,0.3000000000000007
SERIALNUMBER17,19,0.005649717514124297,0.3000000000000007
SERIALNUMBER17,20,0.0,0.40000000000000036
SERIALNUMBER18,1,0.05649717514124293,0.8000000000000007
SERIALNUMBER18,2,0.05649717514124293,0.7000000000000002
SERIALNUMBER18,3,0.022598870056497175,1.0
SERIALNUMBER18,4,0.01129943502824858,0.5
SERIALNUMBER18,5,0.0,0.0
SERIALNUMBER18,6,0.016949152542372878,0.7000000000000002
SERIALNUMBER18,7,0.01129943502824858,0.0
SERIALNUMBER18,8,0.016949152542372878,0.9000000000000004
SERIALNUMBER18,9,0.03954802259887007,1.0
SERIALNUMBER18,10,0.01129943502824858,1.0
SERIALNUMBER18,11,0.03389830508474577,0.20000000000000018
SERIALNUMBER18,12,0.03389830508474577,0.0
SERIALNUMBER18,13,0.01129943502824858,0.20000000000000018
SERIALNUMBER18,14,0.01129943502824858,0.7000000000000002
SERIALNUMBER18,15,0.03389830508474577,0.9000000000000004
SERIALNUMBER18,16,0.050847457627118633,0.10000000000000053
SERIALNUMBER18,17,0.03954802259887007,0.8000000000000007
SERIALNUMBER18,18,0.05649717514124293,0.40000000000000036
SERIALNUMBER18,19,0.03389830508474577,0.7000000000000002
SERIALNUMBER18,20,0.05649717514124293,0.8000000000000007
SERIALNUMBER19,1,0.01129943502824858,0.9000000000000004
SERIALNUMBER19,2,0.01129943502824858,0.20000000000000018
SERIALNUMBER19,3,0.045197740112994336,0.9000000000000004
SERIALNUMBER19,4,0.028248587570621472,0.6000000000000005
SERIALNUMBER19,5,0.03954802259887007,0.8000000000000007
SERIALNUMBER19,6,0.005649717514124297,0.3000000000000007
SERIALNUMBER19,7,0.016949152542372878,1.0
SERIALNUMBER19,8,0.005649717514124297,0.3000000000000007
SERIALNUMBER19,9,0.0,1.0
SERIALNUMBER19,10,0.050847457627118633,0.9000000000000004
SERIALNUMBER19,11,0.028248587570621472,0.20000000000000018
SERIALNUMBER19,12,0.0,1.0
SERIALNUMBER19,13,0.03954802259887007,0.0
SERIALNUMBER19,14,0.03954802259887007,0.8000000000000007
SERIALNUMBER19,15,0.0,0.10000000000000053
SERIALNUMBER19,16,0.0,0.10000000000000053
SERIALNUMBER19,17,0.01129943502824858,1.0
SERIALNUMBER19,18,0.03954802259887007,0.10000000000000053
SERIALNUMBER19,19,0.028248587570621472,0.7000000000000002
SERIALNUMBER19,20,0.0,0.6000000000000005
SERIALNUMBER20,1,0.045197740112994336,1.0
SERIALNUMBER20,2,0.03389830508474577,0.7000000000000002
SERIALNUMBER20,3,0.022598870056497175,0.8000000000000007
SERIALNUMBER20,4,0.0,0.7000000000000002
SERIALNUMBER20,5,0.005649717514124297,0.10000000000000053
SERIALNUMBER20,6,0.016949152542372878,0.9000000000000004
SERIALNUMBER20,7,0.022598870056497175,0.8000000000000007
SERIALNUMBER20,8,0.050847457627118633,0.40000000000000036
SERIALNUMBER20,9,0.005649717514124297,0.20000000000000018
SERIALNUMBER20,10,0.01129943502824858,0.6000000000000005
SERIALNUMBER20,11,0.016949152542372878,0.6000000000000005
SERIALNUMBER20,12,0.03954802259887007,0.9000000000000004
SERIALNUMBER20,13,0.05649717514124293,0.7000000000000002
SERIALNUMBER20,14,0.0,0.20000000000000018
SERIALNUMBER20,15,0.0,0.9000000000000004
SERIALNUMBER20,16,0.045197740112994336,0.8000000000000007
SERIALNUMBER20,17,0.03389830508474577,1.0
SERIALNUMBER20,18,0.016949152542372878,0.5
SERIALNUMBER20,19,0.05649717514124293,0.7000000000000002
SERIALNUMBER20,20,0.005649717514124297,0.20000000000000018
SERIALNUMBER21,1,0.01129943502824858,1.0
SERIALNUMBER21,2,0.01129943502824858,0.7000000000000002
SERIALNUMBER21,3,0.01129943502824858,0.9000000000000004
SERIALNUMBER21,4,0.03389830508474577,0.6000000000000005
SERIALNUMBER21,5,0.005649717514124297,0.6000000000000005
SERIALNUMBER21,6,0.03389830508474577,0.8000000000000007
SERIALNUMBER21,7,0.045197740112994336,0.20000000000000018
SERIALNUMBER21,8,0.028248587570621472,0.20000000000000018
SERIALNUMBER21,9,0.03389830508474577,0.20000000000000018
SERIALNUMBER21,10,0.0,0.5
SERIALNUMBER21,11,0.045197740112994336,0.3000000000000007
SERIALNUMBER21,12,0.016949152542372878,1.0
SERIALNUMBER21,13,0.05649717514124293,0.3000000000000007
SERIALNUMBER21,14,0.050847457627118633,0.5
SERIALNUMBER21,15,0.01129943502824858,0.40000000000000036
SERIALNUMBER21,16,0.050847457627118633,0.10000000000000053
SERIALNUMBER21,17,0.05649717514124293,0.9000000000000004
SERIALNUMBER21,18,0.050847457627118633,0.8000000000000007
SERIALNUMBER21,19,0.005649717514124297,0.5
SERIALNUMBER21,20,0.01129943502824858,0.0
SERIALNUMBER22,1,0.03954802259887007,0.40000000000000036
SERIALNUMBER22,2,0.05649717514124293,0.40000000000000036
SERIALNUMBER22,3,0.03389830508474577,1.0
SERIALNUMBER22,4,0.03954802259887007,0.40000000000000036
SERIALNUMBER22,5,0.0,0.5
SERIALNUMBER22,6,0.05649717514124293,0.6000000000000005
SERIALNUMBER22,7,0.045197740112994336,0.5
SERIALNUMBER22,8,0.022598870056497175,0.6000000000000005
SERIALNUMBER22,9,0.03954802259887007,0.40000000000000036
SERIALNUMBER22,10,0.028248587570621472,0.5
SERIALNUMBER22,11,0.03389830508474577,1.0
SERIALNUMBER22,12,0.03954802259887007,0.6000000000000005
SERIALNUMBER22,13,0.045197740112994336,0.10000000000000053
SERIALNUMBER22,14,0.016949152542372878,0.3000000000000007
SERIALNUMBER22,15,0.0,0.10000000000000053
SERIALNUMBER22,16,0.016949152542372878,0.0
SERIALNUMBER22,17,0.03389830508474577,0.20000000000000018
SERIALNUMBER22,18,0.005649717514124297,0.7000000000000002
SERIALNUMBER22,19,0.05649717514124293,0.8000000000000007
SERIALNUMBER22,20,0.016949152542372878,0.3000000000000007
SERIALNUMBER23,1,0.022598870056497175,0.3000000000000007
SERIALNUMBER23,2,0.03954802259887007,0.7000000000000002
SERIALNUMBER23,3,0.01129943502824858,1.0
SERIALNUMBER23,4,0.0,0.10000000000000053
SERIALNUMBER23,5,0.01129943502824858,1.0
SERIALNUMBER23,6,0.05649717514124293,0.3000000000000007
SERIALNUMBER23,7,0.05649717514124293,1.0
SERIALNUMBER23,8,0.045197740112994336,0.5
SERIALNUMBER23,9,0.050847457627118633,0.8000000000000007
SERIALNUMBER23,10,0.01129943502824858,0.8000000000000007
SERIALNUMBER23,11,0.016949152542372878,0.0
SERIALNUMBER23,12,0.022598870056497175,0.9000000000000004
SERIALNUMBER23,13,0.03954802259887007,0.5
SERIALNUMBER23,14,0.022598870056497175,0.0
SERIALNUMBER23,15,0.028248587570621472,0.3000000000000007
SERIALNUMBER23,16,0.016949152542372878,0.20000000000000018
SERIALNUMBER23,17,0.005649717514124297,0.8000000000000007
SERIALNUMBER23,18,0.016949152542372878,0.0
SERIALNUMBER23,19,0.01129943502824858,0.9000000000000004
SERIALNUMBER23,20,0.03389830508474577,1.0
SERIALNUMBER24,1,0.03954802259887007,0.9000000000000004
SERIALNUMBER24,2,0.01129943502824858,0.7000000000000002
SERIALNUMBER24,3,0.03954802259887007,0.10000000000000053
SERIALNUMBER24,4,0.005649717514124297,0.10000000000000053
SERIALNUMBER24,5,0.022598870056497175,0.9000000000000004
SERIALNUMBER24,6,0.01129943502824858,0.20000000000000018
SERIALNUMBER24,7,0.05649717514124293,0.20000000000000018
SERIALNUMBER24,8,0.028248587570621472,0.7000000000000002
SERIALNUMBER24,9,0.050847457627118633,0.5
SERIALNUMBER24,10,0.03389830508474577,1.0
SERIALNUMBER24,11,0.005649717514124297,1.0
SERIALNUMBER24,12,0.03389830508474577,0.9000000000000004
SERIALNUMBER24,13,0.01129943502824858,0.8000000000000007
SERIALNUMBER24,14,0.045197740112994336,0.0
SERIALNUMBER24,15,0.0,0.5
SERIALNUMBER24,16,0.005649717514124297,0.20000000000000018
SERIALNUMBER24,17,0.0,0.40000000000000036
SERIALNUMBER24,18,0.005649717514124297,0.9000000000000004
SERIALNUMBER24,19,0.05649717514124293,0.40000000000000036
